,OpenTime,Side,Pair,Amount,Status,OpenPrice,ClosePrice,SL,TP,PnL
0,02/17 11:26:15,LONG,NEARUSDT,71.4285714285725,Close,3.266,3.28,3.245,3.28,0.7657142857142822
1,02/17 11:27:18,LONG,MEMEUSDT,4926.108374384277,Close,0.025798,0.0254935,0.0254935,0.026001,-1.6255837438423912
2,02/17 11:31:26,LONG,SOLUSDT,1.6920473773265416,Close,109.273,108.38649999999998,108.38649999999998,109.864,-1.6833950930626032
3,02/17 11:46:50,LONG,EDUUSDT,222.2222222222248,Close,0.7712,0.7644500000000001,0.7644500000000001,0.7757,-1.66987777777778
4,02/17 11:53:35,LONG,YGGUSDT,555.5555555555653,Close,0.4984,0.5002,0.4957,0.5002,0.7221111111111063
5,02/17 12:15:46,LONG,XAIUSDT,117.64705882353007,Close,0.9794,0.9879,0.96665,0.9879,0.8837764705882346
6,02/17 12:16:01,LONG,POWRUSDT,714.2857142857363,Close,0.342,0.3434,0.3399000000000001,0.3434,0.7547142857142781
7,02/17 12:16:18,LONG,DOTUSDT,25.64102564102584,Close,7.589,7.628,7.530500000000001,7.628,0.8044102564102551
8,02/17 12:16:26,LONG,BIGTIMEUSDT,384.6153846153777,Close,0.3989,0.4015,0.3949999999999999,0.4015,0.8455769230769259
9,02/17 12:20:32,LONG,CTSIUSDT,833.333333333348,Close,0.2957,0.2939,0.2939,0.2969,-1.7449166666667173
10,02/17 12:28:25,LONG,PENDLEUSDT,77.51937984496044,Close,2.9333,2.9462,2.91395,2.9462,0.7716124031007775
11,02/17 12:30:47,LONG,ARBUSDT,149.25373134328024,Close,1.9545,1.9612,1.94445,1.9612,0.7072835820895589
12,02/17 12:32:49,LONG,JUPUSDT,499.9999999999996,Close,0.5091,0.5061,0.5061,0.5111,-1.75305
13,02/17 13:02:28,SHORT,ARKUSDT,144.9275362318837,Close,0.9472,0.9403,0.95755,0.9403,0.8637246376811598
14,02/17 13:03:21,LONG,NEOUSDT,20.833333333333314,Close,12.687,12.735,12.614999999999998,12.735,0.7346875000000002
15,02/17 13:07:29,LONG,AUCTIONUSDT,2.439024390243901,Close,31.35,30.735,30.735,31.76,-1.5749634146341502
16,02/17 13:15:30,LONG,HBARUSDT,2702.7027027027366,Close,0.08383,0.083275,0.083275,0.0842,-1.725067567567589
17,02/17 13:15:36,LONG,PENDLEUSDT,40.81632653061193,Close,2.9474,2.9106499999999995,2.9106499999999995,2.9719,-1.6188020408163346
18,02/17 13:15:56,LONG,CELOUSDT,142.85714285714272,Close,0.738,0.7275,0.7275,0.745,-1.6039285714285634
19,02/17 13:17:44,LONG,GRTUSDT,799.9999999999993,Close,0.18807,0.186195,0.186195,0.18932,-1.6489559999999888
20,02/17 13:18:23,LONG,ASTRUSDT,689.6551724137898,Close,0.16649,0.164315,0.164315,0.16794,-1.613320689655172
21,02/17 13:19:09,LONG,EGLDUSDT,3.571428571428557,Close,57.5,57.08,57.08,57.78,-1.703857142857142
22,02/17 13:23:15,LONG,NEOUSDT,8.849557522123929,Close,12.625,12.4555,12.4555,12.738,-1.6102256637168146
23,02/17 13:33:00,LONG,CYBERUSDT,21.27659574468058,Close,8.07,8.117,7.999499999999999,8.117,0.8272978723404277
24,02/17 14:50:48,LONG,ALTUSDT,197.6284584980233,Close,0.38692,0.39198,0.3793299999999999,0.39198,0.9225335968379448
25,02/17 16:15:20,LONG,JUPUSDT,256.4102564102591,Close,0.4948,0.4987,0.4889500000000001,0.4987,0.8721282051282037
26,02/17 16:17:08,SHORT,ALPHAUSDT,1041.666666666664,Close,0.12352,0.12256,0.12496,0.12256,0.8723333333333336
27,02/17 17:10:31,SHORT,AGIXUSDT,163.93442622950835,Close,0.4341,0.44325,0.44325,0.428,-1.5726639344262296
28,02/17 17:28:36,SHORT,LPTUSDT,5.025125628140662,Close,19.099,18.9,19.3975,18.9,0.9050251256281414
29,02/17 17:32:05,LONG,XAIUSDT,156.25000000000094,Close,0.9566,0.963,0.947,0.963,0.8495312499999991
30,02/17 17:43:35,LONG,APTUSDT,23.25581395348781,Close,9.447,9.49,9.382499999999997,9.49,0.7793023255814006
31,02/17 17:47:51,LONG,SEIUSDT,238.09523809523915,Close,0.9162,0.9099,0.9099,0.9204,-1.716642857142858
32,02/17 18:12:46,LONG,JUPUSDT,322.5806451612912,Close,0.5007,0.5038,0.49605,0.5038,0.8374838709677415
33,02/17 18:15:50,LONG,SUPERUSDT,136.98630136986142,Close,1.0491,1.0564,1.03815,1.0564,0.8552876712328783
34,02/17 18:18:10,LONG,MANTAUSDT,86.95652173913162,Close,2.8548,2.8663,2.83755,2.8663,0.7507565217391271
35,02/17 18:19:19,LONG,SUSHIUSDT,106.3829787234034,Close,1.2236,1.233,1.2094999999999998,1.233,0.8688297872340435
36,02/17 20:30:44,SHORT,UNIUSDT,23.25581395348877,Close,7.629,7.6934999999999985,7.6934999999999985,7.586,-1.6789186046511655
37,02/17 20:33:50,SHORT,AIUSDT,44.228217602831,Close,1.5896,1.56699,1.6235149999999996,1.56699,0.93069482529854
38,02/17 21:01:44,SHORT,PHBUSDT,38.75968992248056,Close,1.314,1.3527,1.3527,1.2882,-1.5524302325581354
39,02/17 21:17:36,SHORT,ARKMUSDT,81.96721311475417,Close,0.8436,0.8619,0.8619,0.8314,-1.5706475409836067
40,02/17 21:27:44,LONG,NTRNUSDT,124.99999999999989,Close,1.8009,1.7889,1.7889,1.8089,-1.7236124999999998
41,02/17 22:45:12,LONG,SEIUSDT,124.99999999999989,Close,0.9049,0.9129,0.8929,0.9129,0.8858875000000002
42,02/17 22:50:21,LONG,RUNEUSDT,52.63157894736807,Close,5.437,5.4085,5.4085,5.456,-1.7846578947368403
43,02/17 23:17:25,SHORT,AGIXUSDT,128.20512820512772,Close,0.4534,0.4651,0.4651,0.4456,-1.5596282051281978
44,02/18 00:17:45,SHORT,GALUSDT,40.81632653061267,Close,2.6363,2.6118,2.6730499999999995,2.6118,0.8933959183673459
45,02/18 00:21:58,SHORT,1000LUNCUSDT,1587.3015873015383,Close,0.12998,0.12935,0.130925,0.12935,0.7946825396825461
46,02/18 00:31:14,LONG,NTRNUSDT,42.016806722689,Close,1.7888,1.8126,1.7531,1.8126,0.923840336134454
47,02/18 01:31:09,SHORT,RNDRUSDT,16.077170418006478,Close,5.6056,5.5434,5.6989,5.5434,0.9108778135048228
48,02/18 02:15:46,SHORT,CHRUSDT,109.89010989010993,Close,0.4743,0.4652,0.48795,0.4652,0.9488791208791209
49,02/18 02:18:53,SHORT,COTIUSDT,671.1409395973193,Close,0.09219,0.0944249999999999,0.0944249999999999,0.0907,-1.5633724832214209
50,02/18 02:46:43,SHORT,NEARUSDT,76.92307692307752,Close,3.296,3.283,3.3155,3.283,0.7474615384615365
51,02/18 03:35:29,SHORT,ATOMUSDT,16.66666666666653,Close,10.265,10.355,10.355,10.205,-1.672583333333317
52,02/18 03:38:19,SHORT,MKRUSDT,0.1492537313432876,Close,2133.6,2143.65,2143.65,2126.9,-1.819947761194106
53,02/18 03:38:51,SHORT,INJUSDT,2.6315789473684035,Close,37.097,36.717,37.667,36.717,0.9033763157894744
54,02/18 04:16:26,SHORT,ZENUSDT,2.475247524752476,Close,12.457,13.063,13.063,12.053,-1.532334158415842
55,02/18 04:22:12,SHORT,AGIXUSDT,61.72839506172843,Close,0.4716,0.4554,0.4959,0.4554,0.9718888888888888
56,02/18 04:27:00,SHORT,DOTUSDT,33.333333333334046,Close,7.77,7.74,7.814999999999999,7.74,0.7419999999999944
57,02/18 04:45:41,SHORT,LPTUSDT,1.424501424501421,Close,18.78,18.078,19.83300000000001,18.078,0.9742478632478632
58,02/18 04:45:44,LONG,BLURUSDT,172.41379310344746,Close,0.7016,0.7074,0.6929,0.7074,0.8780344827586213
59,02/18 04:45:55,LONG,ENSUSDT,10.752688172043014,Close,21.948,21.8085,21.8085,22.041,-1.7345000000000192
60,02/18 04:46:43,LONG,MINAUSDT,131.57894736842016,Close,1.3487,1.3563,1.3373,1.3563,0.8215394736842117
61,02/18 05:15:37,SHORT,LITUSDT,83.33333333333326,Close,1.119,1.107,1.137,1.107,0.90775
62,02/18 05:16:54,SHORT,MKRUSDT,0.0578034682080918,Close,2141.8,2124.5,2167.7500000000005,2124.5,0.8771965317919075
63,02/18 05:17:47,SHORT,BATUSDT,263.1578947368403,Close,0.2594,0.2651,0.2651,0.2556,-1.5697631578947218
64,02/18 05:30:43,LONG,UMAUSDT,58.82352941176657,Close,4.152,4.169,4.126500000000001,4.169,0.7547647058823452
65,02/18 05:30:55,SHORT,DOTUSDT,28.571428571428456,Close,7.771,7.8235,7.8235,7.736,-1.7235285714285706
66,02/18 06:00:51,SHORT,MASKUSDT,43.47826086956497,Close,3.891,3.868,3.9255,3.868,0.8318260869565227
67,02/18 06:16:04,LONG,ENSUSDT,8.928571428571562,Close,21.974,21.806000000000004,21.806000000000004,22.086,-1.6946964285714154
68,02/18 06:51:43,SHORT,HBARUSDT,3448.2758620689824,Close,0.08541,0.08512,0.085845,0.08512,0.7064827586206882
69,02/18 07:02:26,SHORT,BEAMXUSDT,2710.0271002709933,Close,0.029124,0.0296775,0.0296775,0.028755,-1.5804268292682828
70,02/18 07:03:16,SHORT,C98USDT,322.5806451612912,Close,0.3367,0.34135,0.34135,0.3336,-1.610112903225807
71,02/18 07:08:37,SHORT,ICPUSDT,9.523809523809485,Close,13.436,13.5935,13.5935,13.331,-1.6294619047619043
72,02/18 07:10:59,SHORT,MATICUSDT,227.27272727272936,Close,0.94,0.9466,0.9466,0.9356,-1.7151363636363908
73,02/18 07:12:21,SHORT,APEUSDT,72.46376811594185,Close,1.6624,1.6831,1.6831,1.6486,-1.6219637681159338
74,02/18 07:13:07,SHORT,LTCUSDT,3.8461538461537694,Close,70.4,70.14,70.79000000000002,70.14,0.7302307692307743
75,02/18 07:14:09,SHORT,TIAUSDT,4.863813229571973,Close,18.8736,19.182,19.182,18.668,-1.593297665369641
76,02/18 07:38:36,SHORT,WLDUSDT,11.086474501108722,Close,5.1914,5.326699999999999,5.326699999999999,5.1012,-1.5590543237250558
77,02/18 08:18:24,LONG,ENSUSDT,7.042253521126788,Close,21.779,21.921,21.566000000000003,21.921,0.8456267605633797
78,02/18 08:31:50,SHORT,NEARUSDT,45.45454545454587,Close,3.384,3.417,3.417,3.362,-1.6553181818181932
79,02/18 09:01:49,SHORT,CYBERUSDT,8.196721311475418,Close,8.556,8.738999999999999,8.738999999999999,8.434,-1.5716311475409837
80,02/18 09:56:53,SHORT,1000SHIBUSDT,29411.76470588295,Close,0.009824,0.00979,0.0098749999999999,0.00979,0.7120588235294059
81,02/18 10:47:43,SHORT,DYDXUSDT,83.33333333333326,Close,3.148,3.136,3.1660000000000004,3.136,0.7386666666666669
82,02/18 10:48:18,SHORT,XAIUSDT,49.2610837438424,Close,1.0727,1.10315,1.10315,1.0524,-1.5543423645320251
83,02/18 11:01:19,SHORT,DOTUSDT,37.03703703703685,Close,7.795,7.768,7.8355,7.768,0.7122962962962978
84,02/18 11:04:30,SHORT,PEOPLEUSDT,3333.333333333315,Close,0.03155,0.03125,0.032,0.03125,0.8958333333333339
85,02/18 11:30:21,SHORT,GASUSDT,39.99999999999943,Close,6.49,6.465,6.527500000000001,6.465,0.7414000000000036
86,02/18 11:32:23,SHORT,OPUSDT,23.14814814814808,Close,3.7338,3.6906,3.7986,3.6906,0.9145694444444448
87,02/18 11:41:39,SHORT,MATICUSDT,222.22222222221927,Close,0.9474,0.9429,0.95415,0.9429,0.7904666666666694
88,02/18 11:49:20,SHORT,MAVUSDT,256.41025641025544,Close,0.6462,0.6423,0.65205,0.6423,0.835307692307693
89,02/18 12:16:31,SHORT,APEUSDT,129.8701298701292,Close,1.7117,1.704,1.7232500000000002,1.704,0.7787012987012998
90,02/18 12:17:36,SHORT,KEYUSDT,5405.405405405398,Close,0.007577,0.007392,0.0078545,0.007392,0.9600432432432432
91,02/18 12:50:14,SHORT,BLZUSDT,213.2196162046921,Close,0.42249,0.4178,0.4295249999999999,0.4178,0.9109168443496796
92,02/18 12:55:36,SHORT,INJUSDT,5.05050505050504,Close,38.818,38.62,39.115,38.62,0.8049494949494953
93,02/18 13:33:31,SHORT,BLZUSDT,188.6792452830179,Close,0.41831,0.41301,0.4262600000000001,0.41301,0.9220735849056608
94,02/18 13:46:35,SHORT,IDUSDT,263.1578947368403,Close,0.603,0.6087,0.6087,0.5992,-1.6601842105263147
95,02/18 13:47:10,SHORT,CYBERUSDT,10.416666666666655,Close,8.719,8.863,8.863,8.623,-1.5923229166666664
96,02/18 13:47:27,SHORT,AAVEUSDT,1.2345679012345645,Close,94.44,93.63,95.655,93.63,0.8844074074074078
97,02/18 14:21:10,SHORT,MAVUSDT,322.5806451612912,Close,0.6431,0.64,0.64775,0.64,0.7935483870967737
98,02/18 14:21:40,SHORT,AXSUSDT,31.24999999999997,Close,8.199,8.247,8.247,8.167,-1.7577187499999998
99,02/18 15:17:03,SHORT,CHRUSDT,185.18518518518465,Close,0.4763,0.4844,0.4844,0.4709,-1.5897037037036983
100,02/18 15:42:15,SHORT,AXSUSDT,32.258064516130275,Close,8.232,8.278499999999998,8.278499999999998,8.201,-1.7670483870967844
101,02/18 15:48:23,SHORT,RLCUSDT,23.86634844868732,Close,3.4955,3.4536,3.55835,3.4536,0.9175751789976132
102,02/18 15:53:33,SHORT,PEOPLEUSDT,3703.703703703712,Close,0.03161,0.03134,0.032015,0.03134,0.8839259259259257
103,02/18 16:16:11,SHORT,ARKMUSDT,38.02281368821294,Close,1.0751,1.11455,1.11455,1.0488,-1.5423783269961977
104,02/18 17:01:58,SHORT,MEMEUSDT,11764.70588235318,Close,0.027395,0.0275225,0.0275225,0.02731,-1.823794117647085
105,02/18 17:20:52,SHORT,OCEANUSDT,285.71428571428095,Close,0.6801,0.6766,0.6853500000000001,0.6766,0.8066857142857176
106,02/18 18:30:24,SHORT,IOTXUSDT,704.2253521126806,Close,0.06992,0.0685,0.0720499999999999,0.0685,0.9517605633802814
107,02/18 18:48:19,SHORT,MEMEUSDT,3676.470588235275,Close,0.027491,0.027899,0.027899,0.027219,-1.6025698529411632
108,02/18 19:02:19,SHORT,RONINUSDT,25.641025641025543,Close,3.318,3.279,3.3765,3.279,0.9159230769230772
109,02/18 19:31:56,SHORT,PHBUSDT,85.47008547008515,Close,1.3866,1.40415,1.40415,1.3749,-1.6200128205128106
110,02/18 19:32:44,SHORT,ARBUSDT,59.17159763313561,Close,2.0266,2.0097,2.0519500000000006,2.0097,0.8810828402366874
111,02/18 19:33:12,SHORT,DYDXUSDT,55.55555555555619,Close,3.171,3.153,3.1979999999999995,3.153,0.8248333333333313
112,02/18 19:33:44,SHORT,1000PEPEUSDT,144927.53623188395,Close,0.0012049,0.001198,0.00121525,0.001198,0.826376811594203
113,02/18 19:33:56,SHORT,MDTUSDT,2439.0243902438574,Close,0.06851,0.0681,0.069125,0.0681,0.8339024390243933
114,02/18 19:34:00,SHORT,ROSEUSDT,2380.95238095236,Close,0.12599,0.12557,0.12662,0.12557,0.701023809523812
115,02/18 19:34:03,SHORT,GMTUSDT,714.2857142857363,Close,0.2794,0.278,0.2814999999999999,0.278,0.8014285714285653
116,02/18 19:47:09,SHORT,ARPAUSDT,1612.9032258064271,Close,0.06865,0.06803,0.06958,0.06803,0.8902741935483888
117,02/18 21:00:42,SHORT,GTCUSDT,52.63157894736868,Close,1.637,1.618,1.6654999999999998,1.618,0.9148421052631576
118,02/18 21:18:34,SHORT,COTIUSDT,1063.8297872340463,Close,0.103,0.1044099999999999,0.1044099999999999,0.10206,-1.6110744680850178
119,02/18 21:37:57,SHORT,ARPAUSDT,3999.999999999997,Close,0.06793,0.06768,0.068305,0.06768,0.7292800000000002
120,02/18 21:53:56,SHORT,CHZUSDT,2777.777777777784,Close,0.115,0.11464,0.11554,0.11464,0.681555555555555
121,02/18 21:57:11,SHORT,DOGEUSDT,2040.8163265305943,Close,0.08527,0.086005,0.086005,0.08478,-1.6755204081632495
122,02/18 21:57:38,SHORT,WOOUSDT,335.57046979865964,Close,0.43099,0.4354599999999999,0.4354599999999999,0.42801,-1.6461275167785057
123,02/18 22:00:53,LONG,KEYUSDT,45454.54545454659,Close,0.007087,0.007109,0.007054,0.007109,0.6768636363636282
124,02/18 22:19:09,SHORT,MANTAUSDT,47.84688995215279,Close,3.0331,3.0122,3.0644500000000003,3.0122,0.8558755980861253
125,02/18 23:33:21,SHORT,INJUSDT,6.944444444444524,Close,38.966,38.822,39.182,38.822,0.7304027777777746
126,02/18 23:52:09,SHORT,C98USDT,624.9999999999822,Close,0.3425,0.3409,0.3449000000000001,0.3409,0.7869375000000061
127,02/19 00:02:13,SHORT,APEUSDT,74.62686567164259,Close,1.7305,1.7171,1.7505999999999995,1.7171,0.8718582089552225
128,02/19 00:15:37,SHORT,CKBUSDT,7092.198581560258,Close,0.011401,0.0116125,0.0116125,0.01126,-1.5823581560283624
129,02/19 00:33:20,SHORT,AXSUSDT,21.739130434782066,Close,8.214,8.168,8.283000000000001,8.168,0.8224347826087001
130,02/19 00:38:28,SHORT,WOOUSDT,408.1632653061212,Close,0.43655,0.4341,0.440225,0.4341,0.822816326530613
131,02/19 00:49:00,SHORT,AVAXUSDT,3.215434083601287,Close,40.538,40.227,41.00449999999999,40.227,0.8706527331189711
132,02/19 00:55:38,SHORT,CVXUSDT,33.33333333333306,Close,4.433,4.403,4.478,4.403,0.8532333333333346
133,02/19 01:25:05,SHORT,1000SATSUSDT,277777.7777777794,Close,0.0005332,0.0005386,0.0005386,0.0005296,-1.6496111111111271
134,02/19 02:15:54,SHORT,ENSUSDT,11.764705882353317,Close,22.365,22.4925,22.4925,22.28,-1.7646176470588948
135,02/19 02:33:35,SHORT,ARPAUSDT,2127.659574468093,Close,0.06816,0.068865,0.068865,0.06769,-1.6465212765957449
136,02/19 02:46:00,SHORT,MAVUSDT,192.3076923076929,Close,0.6572,0.665,0.665,0.652,-1.627884615384626
137,02/19 03:19:06,SHORT,APTUSDT,27.77777777777809,Close,9.836,9.8,9.89,9.8,0.7277777777777745
138,02/19 03:45:22,SHORT,PYTHUSDT,147.05882352941114,Close,0.628,0.6212,0.6382000000000001,0.6212,0.9086470588235296
139,02/19 04:11:05,SHORT,ARBUSDT,111.11111111111238,Close,2.0355,2.0489999999999995,2.0489999999999995,2.0265,-1.7276666666666445
140,02/19 04:16:18,SHORT,MKRUSDT,0.0714285714285714,Close,2201.5,2222.5,2222.5,2187.5,-1.6587499999999993
141,02/19 05:04:07,SHORT,STXUSDT,20.12072434607643,Close,2.6742,2.74875,2.74875,2.6245,-1.5553068410462731
142,02/19 06:01:27,SHORT,TRBUSDT,1.4684287812041172,Close,126.419,127.4405,127.4405,125.738,-1.6871372980910535
143,02/19 06:02:06,SHORT,LDOUSDT,21.73913043478269,Close,3.3211,3.3900999999999994,3.3900999999999994,3.2751,-1.5736978260869516
144,02/19 06:03:11,SHORT,BAKEUSDT,322.5806451612912,Close,0.4196,0.4242499999999999,0.4242499999999999,0.4165,-1.63685483870966
145,02/19 06:03:20,SHORT,1000SHIBUSDT,24999.99999999993,Close,0.009823,0.009883,0.009883,0.009783,-1.7470749999999773
146,02/19 06:16:17,SHORT,ARPAUSDT,1470.5882352941176,Close,0.06965,0.06897,0.07067,0.06897,0.8985735294117647
